181,1.137753491691214,-0.1255373834826372,1.1446583081894859,-0.10989342037297356,64.19384646628757,59.33133631194151,65.33159995797878,59.205798928458876
182,0.026514088446276673,0.24578562409243432,0.2472115893251051,1.4633370206498197,65.33159995797878,59.205798928458876,65.35811404642506,59.45158455255131
183,-1.8476067231391298,-0.062017581632183294,1.8486472848600455,-3.10803881081057,65.35811404642506,59.45158455255131,63.51050732328593,59.38956697091913
184,0,0,0,0,63.51050732328593,59.38956697091913,0,0
186,1.777980865527617,0.10292606564459561,1.7809575326692688,0.05782476290141819,63.477482088024566,59.39580348004094,65.25546295355218,59.498729545685535
187,-0.2876641004423419,0.4022163936371115,0.494498394328784,2.191649205820433,65.25546295355218,59.498729545685535,64.96779885310984,59.900945939322646
188,-0.8816142875405006,-0.8333258637694883,1.2131264349698707,-2.3843445501588234,64.96779885310984,59.900945939322646,64.08618456556934,59.06762007555316
189,0,0,0,0,64.08618456556934,59.06762007555316,0,0
191,2.0283814056092524,-0.21508812252005782,2.0397534231054917,-0.10564450233582204,63.11930708337617,59.7984990233371,65.14768848898542,59.58341090081704
192,-1.9189956890714583,-0.4960312159216329,1.9820674614764087,-2.8886443766146055,65.14768848898542,59.58341090081704,63.228692799913965,59.08737968489541
193,1.7409359964864919,0.16962390394169802,1.7491799257511609,0.09712602197954928,63.228692799913965,59.08737968489541,64.96962879640046,59.25700358883711
194,0,0,0,0,64.96962879640046,59.25700358883711,0,0
197,-1.1802518805129765,-0.469536411754099,1.2702200374019188,-2.7629607011128825,65.01522123893805,59.623666245259166,63.83496935842508,59.15412983350507
198,0,0,0,0,63.83496935842508,59.15412983350507,0,0
200,0,0,0,0,62.02970715720478,59.45818796912993,0,0
202,-0.49874316246902595,-0.3580246079068701,0.6139432888927716,-2.518984589127525,64.85933970877986,59.75582680570907,64.36059654631083,59.3978021978022
203,-3.3060483670810967,0.13683989221228643,3.3088791095445385,3.1002254947528907,64.36059654631083,59.3978021978022,61.054548179229734,59.534642090014486
204,0,0,0,0,61.054548179229734,59.534642090014486,0,0
206,7.680815359400761,3.5109194814347546,8.445204567701408,0.4287446003950078,56.24088766241233,56.41778774289985,63.92170302181309,59.9287072243346
207,0,0,0,0,63.92170302181309,59.9287072243346,0,0
209,0,0,0,0,62.19387918602788,60.27308657800566,0,0
211,-1.41298126725178,-0.09456291157435714,1.4161420147181094,-3.07476790970647,64.52539238228532,59.98820353893832,63.11241111503354,59.893640627363965
212,2.0390309290502415,-0.355862362203311,2.0698514802894463,-0.17278497680321578,63.11241111503354,59.893640627363965,65.15144204408378,59.537778265160654
213,-2.365477510046162,0.3937691934713712,2.3980279456798006,2.976640207130944,65.15144204408378,59.537778265160654,62.78596453403762,59.931547458632025
214,-5.298524867517216,-2.547058647750063,5.878934727208383,-2.693495060637588,62.78596453403762,59.931547458632025,57.4874396665204,57.38448881088196
215,6.678779202963938,2.7868452802619856,7.236891477565635,0.3953039551707172,57.4874396665204,57.38448881088196,64.16621886948434,60.17133409114395
216,-1.0531855973879942,0.2284924040591534,1.0776867268637198,2.92794996283139,64.16621886948434,60.17133409114395,63.113033272096345,60.3998264952031
217,1.9587766305520375,-0.34717287853818135,1.989305128930522,-0.17541793286982665,63.113033272096345,60.3998264952031,65.07180990264838,60.05265361666492
218,-1.8860626583520457,-0.01168976124323251,1.8860988844034423,-3.135394762173969,65.07180990264838,60.05265361666492,63.18574724429634,60.04096385542169
219,0,0,0,0,63.18574724429634,60.04096385542169,0,0
221,1.207028901607309,-0.21665415618699768,1.2263187973396017,-0.1776025425775639,63.93020272004106,60.06096997690531,65.13723162164837,59.844315820718315
222,-0.6501852952984137,-0.30988088415885784,0.7202548719650295,-2.6968364464211665,65.13723162164837,59.844315820718315,64.48704632634995,59.53443493655946
223,-1.1174362470624573,0.33713017694113745,1.1671848707267378,2.8485772346394165,64.48704632634995,59.53443493655946,63.3696100792875,59.871565113500594
224,-5.825196279006498,-2.5403999992788115,6.3550408216853285,-2.730353296407511,63.3696100792875,59.871565113500594,57.544413800281,57.33116511422178
225,5.746796912755528,2.5209310232888313,6.275409785873473,0.41338966224457085,57.544413800281,57.33116511422178,63.29121071303653,59.852096137510614
226,1.772084938251787,0.13593726711307852,1.7772911885701261,0.07656041856705809,63.29121071303653,59.852096137510614,65.06329565128831,59.98803340462369
227,-2.046537037777334,0.11319486642866394,2.0496650762454407,3.0863385118447844,65.06329565128831,59.98803340462369,63.01675861351098,60.101228271052356
228,1.0664158622590563,-0.7921583402808139,1.3284418042782982,-0.6388920496764414,63.01675861351098,60.101228271052356,64.08317447577004,59.30906993077154
229,-3.499659429978493,0.649596542068501,3.559437005104142,2.9580643001095535,64.08317447577004,59.30906993077154,60.58351504579154,59.958666472840044
230,0,0,0,0,60.58351504579154,59.958666472840044,0,0
232,-1.654174520456813,-0.03324801173762637,1.6545086202292911,-3.12149590131664,65.06896551724138,59.84975742083572,63.41479099678457,59.816509409098096
233,0.9565117745181979,-0.6584674510561399,1.161246812220521,-0.6029015960367854,63.41479099678457,59.816509409098096,64.37130277130277,59.158041958041956
234,-2.850769198161281,0.7135607597837819,2.9387163828937832,2.8963272903892796,64.37130277130277,59.158041958041956,61.520533573141485,59.87160271782574
235,0,0,0,0,61.520533573141485,59.87160271782574,0,0
237,-0.8273954163042134,-0.5411600424098779,0.9886543209951006,-2.5623738470629394,64.96378534216782,59.910474938040565,64.13638992586361,59.36931489563069
238,0,0,0,0,64.13638992586361,59.36931489563069,0,0
